Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
10/25/1996,76.25,10.77190018,43,30.05,16.93,0,1.347559661,0.81241286,22.53
10/26/1996,76.25,10.77190018,43,29.053,19.492,0.061798111,1.637253648,0.815141879,20.35
10/27/1996,76.25,10.77190018,43,29.092,17.495,0.020599344,1.35746238,0.809190468,20.26
10/28/1996,76.25,10.77190018,43,29.502,17.205,0.00686646,1.248006074,0.785801113,23.09
10/29/1996,76.25,10.77190018,43,29.96,19.494,0,1.715808078,0.714982601,23.14
10/30/1996,76.25,10.77190018,43,30.619,17.401,0,1.560119092,0.707501175,23.35
10/31/1996,76.25,10.77190018,43,29.198,18.221,1.018810548,1.363293799,0.833858714,22.13
11/1/1996,76.25,10.77190018,43,29.066,20.788,5.887981685,1.084545799,0.900696992,20.76
11/2/1996,76.25,10.77190018,43,24.605,19.627,8.222580914,0.848662188,0.945936797,3.07
11/3/1996,76.25,10.77190018,43,25.778,19.747,22.64900598,0.547857076,0.962564797,11.37
11/4/1996,76.25,10.77190018,43,31.477,19.402,1.57584996,1.308486044,0.809656014,21.18
11/5/1996,76.25,10.77190018,43,31.24,16.536,0.181961057,1.367551498,0.734034902,22.38
11/6/1996,76.25,10.77190018,43,30.099,17.97,0,1.66807644,0.698582292,22.89
11/7/1996,76.25,10.77190018,43,30.177,17.421,0,1.286304191,0.820435423,19.99
11/8/1996,76.25,10.77190018,43,30.292,18.106,3.934479852,1.104172099,0.89896526,8.91
11/9/1996,76.25,10.77190018,43,31.371,20.557,1.97410572,1.4035179,0.809882272,19.29
11/10/1996,76.25,10.77190018,43,31.656,19.669,0.0686646,1.407012043,0.789221999,22.21
11/11/1996,76.25,10.77190018,43,27.403,19.537,4.84428317,0.922314506,0.898229686,18.26
11/12/1996,76.25,10.77190018,43,30.281,18.892,2.959442784,1.149190084,0.856086107,21.13
11/13/1996,76.25,10.77190018,43,30.005,19.409,6.576350933,1.072032797,0.862759087,21.18
11/14/1996,76.25,10.77190018,43,34.213,21.037,6.516270144,1.247142869,0.877500141,18.53
11/15/1996,76.25,10.77190018,43,31.578,20.278,2.45819016,1.643144898,0.791750331,13.91
11/16/1996,76.25,10.77190018,43,33.257,19.408,0.26779176,1.438517547,0.730856342,21.57
11/17/1996,76.25,10.77190018,43,34.519,19.869,5.50002852,1.28590056,0.707819894,21.30
11/18/1996,76.25,10.77190018,43,34.422,20.631,6.39266881,1.339816389,0.79471463,19.27
11/19/1996,76.25,10.77190018,43,32.963,20.957,2.331159372,1.491200703,0.811024987,20.27
11/20/1996,76.25,10.77190018,43,34.205,20.844,2.9628774,1.469216569,0.772254001,20.68
11/21/1996,76.25,10.77190018,43,27.604,20.928,7.93418819,1.197158169,0.912177081,19.62
11/22/1996,76.25,10.77190018,43,35.028,21.97,7.292174652,1.038723773,0.834087819,18.59
11/23/1996,76.25,10.77190018,43,34.537,21.204,20.38307014,1.299720398,0.85565149,16.66
11/24/1996,76.25,10.77190018,43,27.726,21.246,8.727269256,1.510028042,0.871101513,9.53
11/25/1996,76.25,10.77190018,43,24.759,21.53,1.184463842,1.02997462,0.910867599,2.98
11/26/1996,76.25,10.77190018,43,30.769,21.367,4.308701688,1.577559868,0.835899199,11.88
11/27/1996,76.25,10.77190018,43,33.95,21.073,3.30276384,1.337463745,0.787404197,18.67
11/28/1996,76.25,10.77190018,43,34.384,17.57,0.10299672,1.572505265,0.720157655,20.91
11/29/1996,76.25,10.77190018,43,32.315,19.894,0,1.467509726,0.628449648,19.04
11/30/1996,76.25,10.77190018,43,34.116,20.035,0,1.471722588,0.625634317,21.26
12/1/1996,76.25,10.77190018,43,32.65,18.134,0,1.561579187,0.622101673,21.24
12/2/1996,76.25,10.77190018,43,32.998,16.722,0,1.384717831,0.681833903,20.77
12/3/1996,76.25,10.77190018,43,31.085,16.156,0,1.486972076,0.703520966,21.27
12/4/1996,76.25,10.77190018,43,31.393,17.61,0,1.635569701,0.691676351,21.28
12/5/1996,76.25,10.77190018,43,31.458,16.479,0,1.566557924,0.744147062,21.26
12/6/1996,76.25,10.77190018,43,31.783,18.55,0,1.568340331,0.73656988,20.47
12/7/1996,76.25,10.77190018,43,26.294,20.337,0.436019882,1.011819442,0.791993443,3.03
12/8/1996,76.25,10.77190018,43,29.791,21.044,1.86424331,1.395164649,0.800913228,11.08
12/9/1996,76.25,10.77190018,43,22.273,20.562,21.54007404,1.100389462,0.963709425,1.00
12/10/1996,76.25,10.77190018,43,29.154,20.222,2.218723394,1.457538924,0.881015897,12.21
12/11/1996,76.25,10.77190018,43,29.927,21.092,2.5199892,1.429397681,0.878735246,14.60
12/12/1996,76.25,10.77190018,43,31.292,21.243,0.053215092,1.795314381,0.770099572,18.04
12/13/1996,76.25,10.77190018,43,30.909,20.346,4.71639276,1.208936166,0.81570538,17.58
12/14/1996,76.25,10.77190018,43,29.298,21.224,1.079750448,1.659911931,0.851216119,10.51
12/15/1996,76.25,10.77190018,43,24.23,20.626,10.96916076,0.993265932,0.955248295,2.89
12/16/1996,76.25,10.77190018,43,26.725,19.723,7.955652348,1.184643971,0.90100045,8.13
12/17/1996,76.25,10.77190018,43,30.224,19.624,1.278019022,1.668201427,0.771634193,16.79
12/18/1996,76.25,10.77190018,43,29.009,21.103,6.312844224,1.485605979,0.862136743,14.55
12/19/1996,76.25,10.77190018,43,30.76,20.655,0.477217958,1.876359728,0.787014331,19.31
12/20/1996,76.25,10.77190018,43,30.657,18.36,0.010299679,2.078286147,0.715407896,20.84
12/21/1996,76.25,10.77190018,43,30.398,16.821,0.05149841,2.077941159,0.725586747,20.45
12/22/1996,76.25,10.77190018,43,32.201,17.391,0,1.620014374,0.692222995,20.86
12/23/1996,76.25,10.77190018,43,33.663,19.248,0.5330088,1.28669425,0.744097217,20.73
12/24/1996,76.25,10.77190018,43,31.645,17.736,0.07724754,1.58734314,0.724391975,20.30
12/25/1996,76.25,10.77190018,43,31.565,18.522,0.30555684,1.716215613,0.700893686,19.44
12/26/1996,76.25,10.77190018,43,32.803,17.228,0.0789642,1.492355019,0.699657709,21.06
12/27/1996,76.25,10.77190018,43,33.246,17.809,0,1.672259428,0.669655183,20.80
12/28/1996,76.25,10.77190018,43,31.788,20.165,0,2.224752849,0.620895557,20.62
12/29/1996,76.25,10.77190018,43,32.147,19.4,0,2.20868908,0.600907145,20.98
12/30/1996,76.25,10.77190018,43,30.888,19.358,0,2.568455606,0.622931674,21.01
12/31/1996,76.25,10.77190018,43,30.703,17.838,0.013732906,2.231126674,0.638623398,20.89
1/1/1997,76.25,10.77190018,43,32.858,18.17,0,1.472072141,0.610945483,9.43
1/2/1997,76.25,10.77190018,43,35.193,20.164,0,1.390791436,0.68071203,19.16
1/3/1997,76.25,10.77190018,43,34.669,18.897,0,1.32232325,0.72627382,19.78
1/4/1997,76.25,10.77190018,43,33.71,19.486,0,1.541705595,0.65969521,20.71
1/5/1997,76.25,10.77190018,43,34.335,19.354,0,1.601463603,0.641062607,21.28
1/6/1997,76.25,10.77190018,43,31.481,19.797,0.006866453,1.796740678,0.643562395,20.70
1/7/1997,76.25,10.77190018,43,34.454,17.234,0.003433226,1.644965235,0.580878655,21.55
1/8/1997,76.25,10.77190018,43,33.103,19.433,0,1.850670915,0.646189468,21.17
1/9/1997,76.25,10.77190018,43,34.408,19.738,0.030899016,1.670931529,0.652920205,20.50
1/10/1997,76.25,10.77190018,43,32.977,19.76,0.34332282,1.991408251,0.656291578,21.14
1/11/1997,76.25,10.77190018,43,34.849,20.196,2.41355754,1.577688829,0.683162198,19.13
1/12/1997,76.25,10.77190018,43,33.532,19.85,0.322723418,1.59543334,0.726485321,18.58
1/13/1997,76.25,10.77190018,43,33.59,20.021,0.010299672,1.615944152,0.701177262,14.77
1/14/1997,76.25,10.77190018,43,35.415,20.705,0.0789642,1.406935221,0.691550494,16.50
1/15/1997,76.25,10.77190018,43,33.181,21.854,0.00686646,1.315466724,0.676178111,12.34
1/16/1997,76.25,10.77190018,43,36.239,21.666,0,1.336093262,0.636364518,16.74
1/17/1997,76.25,10.77190018,43,35.42,20.115,0,1.484854971,0.657117937,18.98
1/18/1997,76.25,10.77190018,43,33.115,18.751,0,1.635305981,0.680237211,12.07
1/19/1997,76.25,10.77190018,43,33.878,18.744,0.164794788,1.528704263,0.663673053,18.17
1/20/1997,76.25,10.77190018,43,32.253,19.133,0.010299672,1.732886722,0.663530158,22.07
1/21/1997,76.25,10.77190018,43,32.991,17.156,0,1.650176241,0.53780186,22.62
1/22/1997,76.25,10.77190018,43,34.024,17.236,0.006866453,1.1953964,0.62210553,20.20
1/23/1997,76.25,10.77190018,43,34.47,20.35,0,1.394838687,0.63577618,19.48
1/24/1997,76.25,10.77190018,43,36.359,18.757,0,1.330996832,0.658328651,21.19
1/25/1997,76.25,10.77190018,43,36.203,17.941,0,1.499566043,0.562651016,22.54
1/26/1997,76.25,10.77190018,43,36.724,18.859,0,1.599339729,0.596510065,22.34
1/27/1997,76.25,10.77190018,43,36.59,19.314,0,1.647281042,0.600955881,18.48
1/28/1997,76.25,10.77190018,43,33.465,19.133,0,2.105494191,0.534321788,22.76
1/29/1997,76.25,10.77190018,43,35.273,17.894,0,1.751209361,0.523582109,23.05
1/30/1997,76.25,10.77190018,43,35.617,19.313,0.006866453,1.634069353,0.554391453,22.21
1/31/1997,76.25,10.77190018,43,37.784,18.856,0.003433226,1.350863248,0.528445243,23.09
2/1/1997,76.25,10.77190018,43,35.803,19.247,0,1.651137364,0.447636385,23.05
2/2/1997,76.25,10.77190018,43,33.32,18.422,0,1.54451214,0.615114543,20.36
2/3/1997,76.25,10.77190018,43,33.184,20.567,0,1.786429205,0.651184008,22.71
2/4/1997,76.25,10.77190018,43,33.271,19.575,0,1.509821327,0.651101973,20.01
2/5/1997,76.25,10.77190018,43,35.294,19.739,0,1.491217303,0.590912241,17.20
2/6/1997,76.25,10.77190018,43,38.144,19.729,0,1.622905716,0.543955173,23.37
2/7/1997,76.25,10.77190018,43,36.314,17.443,0,1.384393955,0.559294824,21.43
2/8/1997,76.25,10.77190018,43,33.771,16.981,0,1.654384183,0.60299083,22.91
2/9/1997,76.25,10.77190018,43,33.722,17.386,0,1.790490858,0.570929669,23.61
2/10/1997,76.25,10.77190018,43,34.23,17.941,0,1.639011135,0.622430412,21.82
2/11/1997,76.25,10.77190018,43,35.165,19.921,0,1.474664888,0.620408099,19.19
2/12/1997,76.25,10.77190018,43,37.988,18.343,0,1.128441131,0.600901483,18.74
2/13/1997,76.25,10.77190018,43,36.592,17.735,0,1.679938469,0.552725482,24.04
2/14/1997,76.25,10.77190018,43,37.059,16.312,0,1.442238599,0.574718866,24.06
2/15/1997,76.25,10.77190018,43,37.238,16.726,0,1.560167136,0.432198308,24.81
2/16/1997,76.25,10.77190018,43,36.718,17.656,0,1.54741443,0.455580726,24.79
2/17/1997,76.25,10.77190018,43,35.647,18.726,0,1.718256909,0.52149628,24.23
2/18/1997,76.25,10.77190018,43,35.32,20.275,0,1.681853621,0.638932537,24.23
2/19/1997,76.25,10.77190018,43,35.348,19.268,0,1.90412882,0.549563832,24.53
2/20/1997,76.25,10.77190018,43,35.674,17.749,0,1.346386596,0.55364431,20.57
2/21/1997,76.25,10.77190018,43,33.556,20.038,0,1.406856724,0.600439314,20.63
2/22/1997,76.25,10.77190018,43,34.637,19.617,0,1.108339889,0.638464069,13.96
2/23/1997,76.25,10.77190018,43,38.29,20.64,0,0.843412761,0.694454271,15.08
2/24/1997,76.25,10.77190018,43,34.987,20.415,0.7003782,1.225550941,0.686399058,7.04
2/25/1997,76.25,10.77190018,43,37.365,18.369,0.05493168,1.240350643,0.581117761,18.43
2/26/1997,76.25,10.77190018,43,36.736,16.407,0,1.763943019,0.433115276,25.74
2/27/1997,76.25,10.77190018,43,37.752,17.082,0,1.392728168,0.457799622,25.42
2/28/1997,76.25,10.77190018,43,38.675,16.729,0,1.210784147,0.475903532,25.73
3/1/1997,76.25,10.77190018,43,38.367,16.84,0,1.310075219,0.465317651,25.71
3/2/1997,76.25,10.77190018,43,40.273,18.903,0,1.484631982,0.40341717,25.78
3/3/1997,76.25,10.77190018,43,40.447,18.765,0,1.641205033,0.432631643,25.36
3/4/1997,76.25,10.77190018,43,36.723,21.586,0,1.546863522,0.639298355,22.36
3/5/1997,76.25,10.77190018,43,36.848,20.256,0,1.545567247,0.63702605,25.38
3/6/1997,76.25,10.77190018,43,38.637,20.151,0,1.48034845,0.553326494,25.45
3/7/1997,76.25,10.77190018,43,37.686,19.466,0,1.617296371,0.582710869,25.55
3/8/1997,76.25,10.77190018,43,37.866,19.346,0,1.467883949,0.569218821,25.58
3/9/1997,76.25,10.77190018,43,39.402,18.464,0,1.043736284,0.587786893,25.55
3/10/1997,76.25,10.77190018,43,41.002,18.275,0,1.28931417,0.495300052,26.00
3/11/1997,76.25,10.77190018,43,39.504,20.634,0,1.289515071,0.580104812,26.12
3/12/1997,76.25,10.77190018,43,35.957,20.416,0,2.021225475,0.677543832,25.38
3/13/1997,76.25,10.77190018,43,36.445,19.544,0,1.701538595,0.713353789,25.19
3/14/1997,76.25,10.77190018,43,36.957,18.91,0,1.727730733,0.699482263,24.01
3/15/1997,76.25,10.77190018,43,34.574,22.422,1.793002306,1.536282588,0.729380129,23.57
3/16/1997,76.25,10.77190018,43,36.038,22.54,0,1.775794943,0.730118454,22.72
3/17/1997,76.25,10.77190018,43,37.539,22.731,0,1.834822643,0.679427893,25.37
3/18/1997,76.25,10.77190018,43,35.341,21.551,0.614547979,1.786629514,0.732882132,22.18
3/19/1997,76.25,10.77190018,43,34.48,20.972,0,1.478189857,0.748826173,19.37
3/20/1997,76.25,10.77190018,43,33.39,19.837,2.722550292,1.23309872,0.752073173,24.74
3/21/1997,76.25,10.77190018,43,35.531,23.015,0.78449256,1.178324504,0.743914378,23.91
3/22/1997,76.25,10.77190018,43,35.533,22.514,0.745011396,1.418057518,0.771087346,24.38
3/23/1997,76.25,10.77190018,43,31.36,23.899,10.1863872,0.969087028,0.825667252,10.59
3/24/1997,76.25,10.77190018,43,34.233,23.069,1.31835996,1.273427368,0.736462758,25.04
3/25/1997,76.25,10.77190018,43,35.4,23.547,5.97038364,1.317571561,0.72034161,24.99
3/26/1997,76.25,10.77190018,43,40.701,22.878,0.11844648,0.911510515,0.647084145,25.78
3/27/1997,76.25,10.77190018,43,40.487,21.795,1.1690136,1.41303535,0.58554937,26.16
3/28/1997,76.25,10.77190018,43,37.712,22.285,0.36048888,1.550616736,0.650332066,25.59
3/29/1997,76.25,10.77190018,43,37.372,22.334,0.502109856,1.647219775,0.649276136,25.18
3/30/1997,76.25,10.77190018,43,36.913,23.608,7.54794756,1.090069227,0.760284015,20.09
3/31/1997,76.25,10.77190018,43,34.233,23.184,12.393954,1.311572361,0.707263211,12.98
4/1/1997,76.25,10.77190018,43,36.768,22.802,0,1.161067951,0.641710408,25.04
4/2/1997,76.25,10.77190018,43,36.653,22.143,2.45818944,1.543718724,0.672582245,26.06
4/3/1997,76.25,10.77190018,43,35.051,22.206,0.290107778,1.67771182,0.708433287,24.28
4/4/1997,76.25,10.77190018,43,34.448,22.137,0.320148756,1.459192418,0.705199903,24.53
4/5/1997,76.25,10.77190018,43,34.264,22.104,0.042915348,1.409882336,0.701054341,25.11
4/6/1997,76.25,10.77190018,43,35.668,22.018,0,1.380336901,0.63031414,24.11
4/7/1997,76.25,10.77190018,43,33.16,22.749,0,1.162960584,0.690422217,10.08
4/8/1997,76.25,10.77190018,43,30.781,23.165,10.29968136,1.163271861,0.817325612,25.24
4/9/1997,76.25,10.77190018,43,32.617,21.609,8.577920196,0.669630468,0.806801986,20.44
4/10/1997,76.25,10.77190018,43,34.941,21.24,0.06523128,1.408620625,0.678348957,24.55
4/11/1997,76.25,10.77190018,43,35.49,22.869,0,1.645143906,0.545590855,26.03
4/12/1997,76.25,10.77190018,43,36.031,20.75,0,1.947625335,0.603620136,26.60
4/13/1997,76.25,10.77190018,43,35.239,19.489,0,1.734897437,0.654190981,26.24
4/14/1997,76.25,10.77190018,43,34.595,21.349,0,1.615841512,0.671653812,23.40
4/15/1997,76.25,10.77190018,43,36.159,21.697,0.013732906,1.484508804,0.640604452,19.25
4/16/1997,76.25,10.77190018,43,34.643,22.379,0.049781786,1.363463826,0.705821014,20.05
4/17/1997,76.25,10.77190018,43,37.224,23.763,0.017166132,1.557235357,0.621664519,22.59
4/18/1997,76.25,10.77190018,43,36.041,22.415,0,1.373426951,0.616878863,19.67
4/19/1997,76.25,10.77190018,43,37.303,21.46,0,1.374723303,0.632952102,22.12
4/20/1997,76.25,10.77190018,43,40.247,22.875,0.885772836,1.084509199,0.612942912,16.52
4/21/1997,76.25,10.77190018,43,37.215,23.237,0.010299672,1.606884888,0.646197754,20.16
4/22/1997,76.25,10.77190018,43,35.242,23.208,0.25405884,1.167923042,0.73317537,18.85
4/23/1997,76.25,10.77190018,43,35.521,22.989,0.185394398,1.474704962,0.709936173,19.41
4/24/1997,76.25,10.77190018,43,36.635,22.706,0,1.740878128,0.67286966,25.83
4/25/1997,76.25,10.77190018,43,37.24,23.338,1.896858,1.732574932,0.694455758,25.49
4/26/1997,76.25,10.77190018,43,35.218,23.309,0.168228259,1.443611635,0.739786581,22.80
4/27/1997,76.25,10.77190018,43,37.449,22.785,0.30899016,1.428227779,0.708077343,18.79
4/28/1997,76.25,10.77190018,43,34.784,23.751,1.090049616,1.331480771,0.747633287,24.38
4/29/1997,76.25,10.77190018,43,36.392,22.662,0,1.337382556,0.6953362,22.16
4/30/1997,76.25,10.77190018,43,35.153,22.526,1.946640038,1.25775198,0.757306495,21.40
5/1/1997,76.25,10.77190018,43,34.938,23.714,13.66939553,1.36493744,0.790254885,18.00
5/2/1997,76.25,10.77190018,43,33.496,23.44,2.46333708,1.303527481,0.763950797,13.60
5/3/1997,76.25,10.77190018,43,35.659,22.936,0.19912716,1.053079089,0.696739221,13.59
5/4/1997,76.25,10.77190018,43,33.946,23.3,10.23101604,1.385072287,0.753977157,25.02
5/5/1997,76.25,10.77190018,43,33.395,22.636,16.87087825,0.950542086,0.814096132,25.00
5/6/1997,76.25,10.77190018,43,36.016,23.699,0.17681112,1.403434248,0.667462259,25.26
5/7/1997,76.25,10.77190018,43,36.166,22.581,0.056648232,1.139065345,0.652451674,22.17
5/8/1997,76.25,10.77190018,43,32.172,23.534,6.33602142,1.162126203,0.805239513,8.39
5/9/1997,76.25,10.77190018,43,34.97,23.365,2.804944039,1.457853767,0.758519845,23.81
5/10/1997,76.25,10.77190018,43,35.656,24.149,0,1.458238352,0.698182534,24.97
5/11/1997,76.25,10.77190018,43,36.134,23.902,0,1.748665692,0.697768325,25.32
5/12/1997,76.25,10.77190018,43,37.623,24.414,0,1.435979985,0.69662745,21.06
5/13/1997,76.25,10.77190018,43,35.326,23.735,1.93805604,1.401425834,0.752212338,20.28
5/14/1997,76.25,10.77190018,43,39.201,23.85,0.39997116,1.497208023,0.676327111,25.65
5/15/1997,76.25,10.77190018,43,33.724,24.281,9.201054254,1.759466083,0.773692403,24.75
5/16/1997,76.25,10.77190018,43,32.673,23.833,8.747867225,1.19041021,0.777394242,23.09
5/17/1997,76.25,10.77190018,43,35.827,23.428,0.010299679,1.814266305,0.688755811,24.47
5/18/1997,76.25,10.77190018,43,34.264,22.986,0,1.749316915,0.724190343,24.94
5/19/1997,76.25,10.77190018,43,34.966,23.044,0.010299679,2.119369894,0.66930949,25.44
5/20/1997,76.25,10.77190018,43,34.595,18.726,0,1.787749661,0.701021985,25.95
5/21/1997,76.25,10.77190018,43,34.839,19.893,0,1.817050184,0.686640342,25.79
5/22/1997,76.25,10.77190018,43,35.091,21.072,0,1.895502977,0.667105195,25.65
5/23/1997,76.25,10.77190018,43,36.304,20.926,0,1.956108442,0.628649958,25.56
5/24/1997,76.25,10.77190018,43,31.28,23.92,0.58708206,1.02455878,0.813944474,8.03
5/25/1997,76.25,10.77190018,43,33.213,24.328,40.41076529,1.44116436,0.773875082,17.83
5/26/1997,76.25,10.77190018,43,36.176,23.363,26.68302724,2.030560519,0.703434984,23.10
5/27/1997,76.25,10.77190018,43,35.82,22.106,0.08583084,1.396206374,0.702549664,20.71
5/28/1997,76.25,10.77190018,43,32.982,22.533,3.9739626,1.417959247,0.779542496,23.86
5/29/1997,76.25,10.77190018,43,34.71,24.468,0.810241546,1.919058153,0.71078503,23.88
5/30/1997,76.25,10.77190018,43,35.171,21.724,0,2.002063414,0.700084641,25.35
5/31/1997,76.25,10.77190018,43,33.958,23.181,5.4382284,1.747559487,0.735000071,25.06
6/1/1997,76.25,10.77190018,43,34.572,22.179,0.669479292,1.756886422,0.725191365,25.06
6/2/1997,76.25,10.77190018,43,35.459,22.014,0.04463208,1.89040622,0.674640043,25.43
6/3/1997,76.25,10.77190018,43,33.7,23,1.242828252,1.945027031,0.703852149,24.99
6/4/1997,76.25,10.77190018,43,36.125,24.411,0.0532152,1.743450738,0.630721772,24.61
6/5/1997,76.25,10.77190018,43,26.322,23.316,45.24480144,0.76323252,0.92516418,2.91
6/6/1997,76.25,10.77190018,43,34.622,21.843,1.26171108,1.373488637,0.73611251,22.30
6/7/1997,76.25,10.77190018,43,28.876,23.86,24.6540114,1.132070584,0.878531184,23.75
6/8/1997,76.25,10.77190018,43,28.846,22.647,7.851796848,1.008370927,0.861644642,19.53
6/9/1997,76.25,10.77190018,43,31.836,22.337,5.160139524,1.469628132,0.772407309,22.68
6/10/1997,76.25,10.77190018,43,31.454,21.722,1.642799426,1.434673871,0.787387161,23.37
6/11/1997,76.25,10.77190018,43,31.259,21.641,3.62205432,1.168863826,0.818350761,24.43
6/12/1997,76.25,10.77190018,43,28.444,22.027,24.28836516,1.104968187,0.894021065,21.72
6/13/1997,76.25,10.77190018,43,31.383,22.045,5.843357806,1.230521582,0.816178952,22.58
6/14/1997,76.25,10.77190018,43,29.719,22.186,4.56962539,1.05825931,0.873048984,22.06
6/15/1997,76.25,10.77190018,43,30.78,22.357,3.149987558,1.321220132,0.844521073,24.58
6/16/1997,76.25,10.77190018,43,28.86,22.59,36.37850031,1.13341349,0.860904683,12.03
6/17/1997,76.25,10.77190018,43,31.104,20.411,0,1.332883916,0.804985979,24.46
6/18/1997,76.25,10.77190018,43,30.167,20.837,3.86409636,1.057413021,0.849598873,22.42
6/19/1997,76.25,10.77190018,43,30.528,22.721,2.483939412,1.292585694,0.811961732,22.42
6/20/1997,76.25,10.77190018,43,31.022,21.327,0.24890904,1.158234783,0.81534967,24.38
6/21/1997,76.25,10.77190018,43,31.632,20.778,0,1.197176062,0.786331321,24.28
6/22/1997,76.25,10.77190018,43,30.735,21.463,0.243758959,1.234657173,0.811864249,22.35
6/23/1997,76.25,10.77190018,43,27.214,21.968,8.237166552,0.944841234,0.921519197,15.96
6/24/1997,76.25,10.77190018,43,25.826,21.84,19.8062928,1.209204343,0.935748591,14.26
6/25/1997,76.25,10.77190018,43,25.911,22.943,18.03989293,1.696264364,0.938226434,14.99
6/26/1997,76.25,10.77190018,43,25.933,22.927,15.94905397,1.407904659,0.943251971,13.46
6/27/1997,76.25,10.77190018,43,25.622,21.858,10.20441287,1.319182232,0.951897683,11.48
6/28/1997,76.25,10.77190018,43,26.028,22.898,19.9384686,1.548895374,0.946656086,15.63
6/29/1997,76.25,10.77190018,43,27.28,23.087,10.9983402,1.501774155,0.937494732,11.24
6/30/1997,76.25,10.77190018,43,25.42,23.079,34.54857,1.983435155,0.960798415,10.54
7/1/1997,76.25,10.77190018,43,24.997,22.831,45.4319064,1.955600413,0.96676736,8.70
7/2/1997,76.25,10.77190018,43,25.586,21.256,18.28880208,1.54390614,0.954115916,18.65
7/3/1997,76.25,10.77190018,43,27.005,20.709,6.07166568,1.160456391,0.921213542,20.49
7/4/1997,76.25,10.77190018,43,25.619,21.902,15.90099566,1.190052449,0.949592124,16.03
7/5/1997,76.25,10.77190018,43,25.606,22.208,16.87602672,1.220531877,0.957279539,12.83
7/6/1997,76.25,10.77190018,43,26.407,22.84,14.40754052,1.798575485,0.943744468,15.46
7/7/1997,76.25,10.77190018,43,24.92,22.536,50.15258568,1.582637335,0.964467358,8.40
7/8/1997,76.25,10.77190018,43,26.088,21.009,21.09031704,1.172925951,0.94726507,20.16
7/9/1997,76.25,10.77190018,43,25.571,20.608,16.01600472,1.05104685,0.95370693,14.73
7/10/1997,76.25,10.77190018,43,26.078,22.552,26.7242472,1.525539512,0.958429061,18.01
7/11/1997,76.25,10.77190018,43,25.691,21.201,35.6472,1.274476565,0.964104872,15.53
7/12/1997,76.25,10.77190018,43,25.957,20.612,27.50702616,1.183235215,0.956208568,19.65
7/13/1997,76.25,10.77190018,43,25.432,20.467,21.45252636,1.249787845,0.962089506,8.40
7/14/1997,76.25,10.77190018,43,26.428,22.278,9.897995844,1.445094752,0.947741565,18.22
7/15/1997,76.25,10.77190018,43,27.236,22.651,12.18967466,1.668648893,0.92737185,18.59
7/16/1997,76.25,10.77190018,43,26.924,21.533,9.041401476,1.544060959,0.937277396,20.31
7/17/1997,76.25,10.77190018,43,26.286,20.855,9.03625002,1.297751244,0.950805834,16.34
7/18/1997,76.25,10.77190018,43,27.969,22.107,6.17637816,1.516678518,0.918975863,21.06
7/19/1997,76.25,10.77190018,43,27.172,23.006,15.39803304,1.709191683,0.915004637,18.23
7/20/1997,76.25,10.77190018,43,27.549,22.501,6.196979426,1.287856294,0.914250406,23.00
7/21/1997,76.25,10.77190018,43,28.339,22.945,3.002356202,1.595430073,0.887036305,23.16
7/22/1997,76.25,10.77190018,43,28.447,22.802,1.895141016,1.236406681,0.893989357,20.15
7/23/1997,76.25,10.77190018,43,28.046,22.2,7.202911903,1.416520567,0.903400715,21.77
7/24/1997,76.25,10.77190018,43,24.983,23.041,26.13715916,1.150056142,0.963549389,8.62
7/25/1997,76.25,10.77190018,43,23.227,23.009,111.614202,2.387886275,0.977904642,0.63
7/26/1997,76.25,10.77190018,43,24.653,22.512,80.2242144,2.331011586,0.969328343,8.61
7/27/1997,76.25,10.77190018,43,26.625,22.177,17.68627541,1.393015714,0.948202985,22.27
7/28/1997,76.25,10.77190018,43,26.846,22.468,12.030035,1.777125401,0.93232685,20.38
7/29/1997,76.25,10.77190018,43,26.489,22.584,10.86616188,1.793456737,0.9328487,17.07
7/30/1997,76.25,10.77190018,43,25.87,22.628,13.00849488,1.99763975,0.94864052,14.16
7/31/1997,76.25,10.77190018,43,26.223,22.758,21.7975662,2.120604475,0.948065747,20.10
8/1/1997,76.25,10.77190018,43,26.211,22.918,23.12621748,1.907518882,0.947328726,14.45
8/2/1997,76.25,10.77190018,43,25.808,22.85,26.1817956,2.233925292,0.94872889,19.58
8/3/1997,76.25,10.77190018,43,26.741,22.447,9.464550804,2.546443036,0.925523844,21.35
8/4/1997,76.25,10.77190018,43,27.696,22.417,5.6356488,2.11213409,0.903317919,24.17
8/5/1997,76.25,10.77190018,43,28.236,21.471,2.519989358,1.885482555,0.875475517,24.33
8/6/1997,76.25,10.77190018,43,25.467,21.668,22.30567916,1.698565789,0.958676252,16.54
8/7/1997,76.25,10.77190018,43,23.604,22.474,37.571526,1.491385851,0.970757857,3.24
8/8/1997,76.25,10.77190018,43,23.671,22.565,46.84640436,1.633224998,0.975074655,2.30
8/9/1997,76.25,10.77190018,43,24.998,21.55,10.83269295,1.112343308,0.965690021,13.00
8/10/1997,76.25,10.77190018,43,27.157,20.954,6.155780018,1.102113473,0.933967144,15.07
8/11/1997,76.25,10.77190018,43,23.824,22.315,39.485556,1.091863927,0.974852943,2.30
8/12/1997,76.25,10.77190018,43,25.166,22.275,16.68978432,1.385474075,0.960270167,11.36
